Título,Año,Género,Puntuación,N_Votos,Director/a,Local_carátula,Web_carátula
Last Cab to Darwin,2015,RO,"6,6",86,Jeremy Sims,Pictures/last_cab_to_darwin-965063386-msmall.jpg,https://pics.filmaffinity.com/last_cab_to_darwin-965063386-msmall.jpg
Trémulo (C),2015,RO,"6,6",69,Roberto Fiesco,Pictures/tremulo_s-211939755-msmall.jpg,https://pics.filmaffinity.com/tremulo_s-211939755-msmall.jpg
Langosta,2015,RO,"6,6",23.277,Yorgos Lanthimos,Pictures/the_lobster-643891588-msmall.jpg,https://pics.filmaffinity.com/the_lobster-643891588-msmall.jpg
Bajo el sol,2015,RO,"6,6",775,Dalibor Matanic,Pictures/zvizdan-504926068-msmall.jpg,https://pics.filmaffinity.com/zvizdan-504926068-msmall.jpg
45 años,2015,RO,"6,6",4.715,Andrew Haigh,Pictures/45_years-933444534-msmall.jpg,https://pics.filmaffinity.com/45_years-933444534-msmall.jpg
The Beauty Inside,2015,RO,"6,6",249,Baek Jong-Yeol,Pictures/byuti_insaideu-267033822-msmall.jpg,https://pics.filmaffinity.com/byuti_insaideu-267033822-msmall.jpg
Letargo (C),2015,RO,"6,5",64,Xavier Miralles,Pictures/letargo_s-736792930-msmall.jpg,https://pics.filmaffinity.com/letargo_s-736792930-msmall.jpg
Holding the Man,2015,RO,"6,5",934,Neil Armfield,Pictures/holding_the_man-564974622-msmall.jpg,https://pics.filmaffinity.com/holding_the_man-564974622-msmall.jpg
Mi amor,2015,RO,"6,4",1.534,Maïwenn Le Besco,Pictures/mon_roi-121484246-msmall.jpg,https://pics.filmaffinity.com/mon_roi-121484246-msmall.jpg
Lejos del mundanal ruido,2015,RO,"6,4",4.798,Thomas Vinterberg,Pictures/far_from_the_madding_crowd-111742493-msmall.jpg,https://pics.filmaffinity.com/far_from_the_madding_crowd-111742493-msmall.jpg
Apolo 81 (C),2015,RO,"6,3",276,Óscar Bernàcer,Pictures/apolo_81_s-138967319-msmall.jpg,https://pics.filmaffinity.com/apolo_81_s-138967319-msmall.jpg
Jane Wants a Boyfriend,2015,RO,"6,3",110,William Sullivan,Pictures/jane_wants_a_boyfriend-637934955-msmall.jpg,https://pics.filmaffinity.com/jane_wants_a_boyfriend-637934955-msmall.jpg
Already Tomorrow in Hong Kong,2015,RO,"6,3",328,Emily Ting,Pictures/already_tomorrow_in_hong_kong-263602923-msmall.jpg,https://pics.filmaffinity.com/already_tomorrow_in_hong_kong-263602923-msmall.jpg
"Barcelona, noche de invierno",2015,RO,"6,2",3.051,Dani de la Orden,Pictures/barcelona_nit_d_hivern-888846186-msmall.jpg,https://pics.filmaffinity.com/barcelona_nit_d_hivern-888846186-msmall.jpg
Office,2015,RO,"6,2",66,Johnnie To,Pictures/hua_li_shang_ban_zou_office-575767052-msmall.jpg,https://pics.filmaffinity.com/hua_li_shang_ban_zou_office-575767052-msmall.jpg
Tres recuerdos de mi juventud,2015,RO,"6,2",1.464,Arnaud Desplechin,Pictures/trois_souvenirs_de_ma_jeunesse-479812374-msmall.jpg,https://pics.filmaffinity.com/trois_souvenirs_de_ma_jeunesse-479812374-msmall.jpg
9 meses (Keeper),2015,RO,"6,2",99,Guillaume Senez,Pictures/keeper-724592135-msmall.jpg,https://pics.filmaffinity.com/keeper-724592135-msmall.jpg
"À trois, on y va",2015,RO,"6,2",169,Jérôme Bonnell,Pictures/a_trois_on_y_va-794978188-msmall.jpg,https://pics.filmaffinity.com/a_trois_on_y_va-794978188-msmall.jpg
Tanna,2015,RO,"6,2",819,"Bentley Dean, Martin Butler",Pictures/tanna-208754355-msmall.jpg,https://pics.filmaffinity.com/tanna-208754355-msmall.jpg
Meeting My Darling (C),2015,RO,"6,1",59,Luis Sánchez-Polack,Pictures/meeting_my_darling_s-219776260-msmall.jpg,https://pics.filmaffinity.com/meeting_my_darling_s-219776260-msmall.jpg
Love,2015,RO,"6,1",5.024,Gaspar Noé,Pictures/love-786731781-msmall.jpg,https://pics.filmaffinity.com/love-786731781-msmall.jpg
Caradecaballo (C),2015,TE,"6,6",181,Marc Martínez Jordán,Pictures/caradecaballo_s-169754950-msmall.jpg,https://pics.filmaffinity.com/caradecaballo_s-169754950-msmall.jpg
Bone Tomahawk,2015,TE,"6,6",11.378,S. Craig Zahler,Pictures/bone_tomahawk-156276528-msmall.jpg,https://pics.filmaffinity.com/bone_tomahawk-156276528-msmall.jpg
L'ours noir (C),2015,TE,"6,4",74,"Méryl Fortunat-Rossi, Xavier Seron",Pictures/l_ours_noir_s-901697017-msmall.jpg,https://pics.filmaffinity.com/l_ours_noir_s-901697017-msmall.jpg
La invitación,2015,TE,"6,3",16.174,Karyn Kusama,Pictures/the_invitation-792823219-msmall.jpg,https://pics.filmaffinity.com/the_invitation-792823219-msmall.jpg
Extraordinary Tales,2015,TE,"6,3",523,Raúl García,Pictures/extraordinary_tales-151978888-msmall.jpg,https://pics.filmaffinity.com/extraordinary_tales-151978888-msmall.jpg
The Piper,2015,TE,"6,2",198,Kim Kwang-Tae,Pictures/sonnim_guest-569664604-msmall.jpg,https://pics.filmaffinity.com/sonnim_guest-569664604-msmall.jpg
I Am a Hero,2015,TE,"6,1",3.968,Shinsuke Sato,Pictures/i_am_a_hero-896876555-msmall.jpg,https://pics.filmaffinity.com/i_am_a_hero-896876555-msmall.jpg
Tokyo Ghoul: Pinto,2015,TE,"6,1",78,Tadahito Matsubayashi,Pictures/tokyo_ghoul_pinto-504799579-msmall.jpg,https://pics.filmaffinity.com/tokyo_ghoul_pinto-504799579-msmall.jpg
La bruja,2015,TE,"6,1",21.771,Robert Eggers,Pictures/the_witch-480212918-msmall.jpg,https://pics.filmaffinity.com/the_witch-480212918-msmall.jpg
La máscara de la muerte roja (C),2015,TE,"6,1",143,Raúl García,Pictures/extraordinary_tales_the_masque_of_the_red_death_s-653327126-msmall.jpg,https://pics.filmaffinity.com/extraordinary_tales_the_masque_of_the_red_death_s-653327126-msmall.jpg
The Simpsons: You're Next (C),2015,TE,"6,0",1.307,Lee Hardcastle,Pictures/the_simpsons_you_re_next_s-780826133-msmall.jpg,https://pics.filmaffinity.com/the_simpsons_you_re_next_s-780826133-msmall.jpg
Der Nachtmahr,2015,TE,"5,9",192,Achim Bornhak,Pictures/der_nachtmahr-971848057-msmall.jpg,https://pics.filmaffinity.com/der_nachtmahr-971848057-msmall.jpg
La visita,2015,TE,"5,9",25.321,M. Night Shyamalan,Pictures/the_visit-714239562-msmall.jpg,https://pics.filmaffinity.com/the_visit-714239562-msmall.jpg
La cumbre escarlata,2015,TE,"5,8",19.027,Guillermo del Toro,Pictures/crimson_peak-936865881-msmall.jpg,https://pics.filmaffinity.com/crimson_peak-936865881-msmall.jpg
Polaroid (C),2015,TE,"5,8",76,Lars Klevberg,Pictures/polaroid_s-709987925-msmall.jpg,https://pics.filmaffinity.com/polaroid_s-709987925-msmall.jpg
Las últimas supervivientes,2015,TE,"5,8",4.762,Todd Strauss-Schulson,Pictures/the_final_girls-637994518-msmall.jpg,https://pics.filmaffinity.com/the_final_girls-637994518-msmall.jpg
Hidden: Terror en Kingsville,2015,TE,"5,7",3.487,"Matt Duffer, Ross Duffer, The Duffer Brothers",Pictures/hidden-832285499-msmall.jpg,https://pics.filmaffinity.com/hidden-832285499-msmall.jpg
Der Bunker,2015,TE,"5,7",203,Nikias Chryssos,Pictures/der_bunker-168720722-msmall.jpg,https://pics.filmaffinity.com/der_bunker-168720722-msmall.jpg
The Lure,2015,TE,"5,7",704,Agnieszka Smoczynska,Pictures/corki_dancingu-262643842-msmall.jpg,https://pics.filmaffinity.com/corki_dancingu-262643842-msmall.jpg
El pozo y el péndulo (C),2015,TE,"5,7",131,Raúl García,Pictures/extraordinary_tales_the_pit_and_the_pendulum_s-521458147-msmall.jpg,https://pics.filmaffinity.com/extraordinary_tales_the_pit_and_the_pendulum_s-521458147-msmall.jpg
The Devil's Candy,2015,TE,"5,7",617,Sean Byrne,Pictures/the_devil_s_candy-321927984-msmall.jpg,https://pics.filmaffinity.com/the_devil_s_candy-321927984-msmall.jpg
He Never Died,2015,TE,"5,6",606,Jason Krawczyk,Pictures/he_never_died-251109530-msmall.jpg,https://pics.filmaffinity.com/he_never_died-251109530-msmall.jpg
Kristen,2015,TE,"5,5",64,Mark Weistra,Pictures/kristen-634440122-msmall.jpg,https://pics.filmaffinity.com/kristen-634440122-msmall.jpg
The Priests,2015,TE,"5,5",94,Jang Jae-hyun,Pictures/geomeun_sajedeul-251185220-msmall.jpg,https://pics.filmaffinity.com/geomeun_sajedeul-251185220-msmall.jpg
The Boy,2015,TE,"5,5",396,Craig William Macneill,Pictures/the_boy-900078355-msmall.jpg,https://pics.filmaffinity.com/the_boy-900078355-msmall.jpg
Inside No. 9: Seance Time (TV),2015,TE,"5,5",273,"Steve Pemberton, Reece Shearsmith",Pictures/inside_no_9_seance_time_tv-803594311-msmall.jpg,https://pics.filmaffinity.com/inside_no_9_seance_time_tv-803594311-msmall.jpg
The Fisherman (C),2015,TE,"5,5",96,Alejandro Suárez Lozano,Pictures/the_fisherman_s-103708013-msmall.jpg,https://pics.filmaffinity.com/the_fisherman_s-103708013-msmall.jpg
El eslabón podrido,2015,TE,"5,5",104,Valentín Javier Diment,Pictures/el_eslabon_podrido-706819786-msmall.jpg,https://pics.filmaffinity.com/el_eslabon_podrido-706819786-msmall.jpg
Tag,2015,TE,"5,4",684,Sion Sono,Pictures/riaru_onigokko-209100266-msmall.jpg,https://pics.filmaffinity.com/riaru_onigokko-209100266-msmall.jpg
Deathgasm,2015,TE,"5,4",2.285,Jason Lei Howden,Pictures/deathgasm-393016319-msmall.jpg,https://pics.filmaffinity.com/deathgasm-393016319-msmall.jpg
Ex Machina,2015,TH,"7,1",46.849,Alex Garland,Pictures/ex_machina-368494509-msmall.jpg,https://pics.filmaffinity.com/ex_machina-368494509-msmall.jpg
Suburra,2015,TH,"7,0",4.180,Stefano Sollima,Pictures/suburra-393564332-msmall.jpg,https://pics.filmaffinity.com/suburra-393564332-msmall.jpg
Visual (Drishyam),2015,TH,"6,9",52,Nishikant Kamat,Pictures/drishyam-860847753-msmall.jpg,https://pics.filmaffinity.com/drishyam-860847753-msmall.jpg
Victoria,2015,TH,"6,9",5.256,Sebastian Schipper,Pictures/victoria-437008125-msmall.jpg,https://pics.filmaffinity.com/victoria-437008125-msmall.jpg
Sicario,2015,TH,"6,9",29.700,Denis Villeneuve,Pictures/sicario-781388443-msmall.jpg,https://pics.filmaffinity.com/sicario-781388443-msmall.jpg
El puente de los espías,2015,TH,"6,8",36.634,Steven Spielberg,Pictures/bridge_of_spies-489906937-msmall.jpg,https://pics.filmaffinity.com/bridge_of_spies-489906937-msmall.jpg
Luther Special (TV),2015,TH,"6,8",822,"Neil Cross (Creator), Sam Miller",Pictures/luther_special_tv-712018978-msmall.jpg,https://pics.filmaffinity.com/luther_special_tv-712018978-msmall.jpg
Inside Men,2015,TH,"6,8",85,Woo Min-ho,Pictures/naeboojadeul-721491039-msmall.jpg,https://pics.filmaffinity.com/naeboojadeul-721491039-msmall.jpg
Balcony (C),2015,TH,"6,8",120,Toby Fell-Holden,Pictures/balcony_s-517829214-msmall.jpg,https://pics.filmaffinity.com/balcony_s-517829214-msmall.jpg
El clan,2015,TH,"6,7",9.925,Pablo Trapero,Pictures/el_clan-262802426-msmall.jpg,https://pics.filmaffinity.com/el_clan-262802426-msmall.jpg
Inside No. 9: Cold Comfort (TV),2015,TH,"6,7",317,"Steve Pemberton, Reece Shearsmith",Pictures/inside_no_9_cold_comfort_tv-135833756-msmall.jpg,https://pics.filmaffinity.com/inside_no_9_cold_comfort_tv-135833756-msmall.jpg
Coin Locker Girl,2015,TH,"6,7",458,Han Jun-hee,Pictures/cha_i_na_ta_un-237177174-msmall.jpg,https://pics.filmaffinity.com/cha_i_na_ta_un-237177174-msmall.jpg
Espías desde el cielo,2015,TH,"6,7",9.973,Gavin Hood,Pictures/eye_in_the_sky-991675306-msmall.jpg,https://pics.filmaffinity.com/eye_in_the_sky-991675306-msmall.jpg
Ha llegado un inspector (TV),2015,TH,"6,6",322,Aisling Walsh,Pictures/an_inspector_calls_tv-959170810-msmall.jpg,https://pics.filmaffinity.com/an_inspector_calls_tv-959170810-msmall.jpg
Caradecaballo (C),2015,TH,"6,6",181,Marc Martínez Jordán,Pictures/caradecaballo_s-169754950-msmall.jpg,https://pics.filmaffinity.com/caradecaballo_s-169754950-msmall.jpg
Magallanes,2015,TH,"6,6",631,Salvador del Solar,Pictures/magallanes-908587551-msmall.jpg,https://pics.filmaffinity.com/magallanes-908587551-msmall.jpg
The Idealist,2015,TH,"6,6",140,Christina Rosendahl,Pictures/idealisten-588814188-msmall.jpg,https://pics.filmaffinity.com/idealisten-588814188-msmall.jpg
Guilty,2015,TH,"6,5",94,Meghna Gulzar,Pictures/talvar_guilty-422183608-msmall.jpg,https://pics.filmaffinity.com/talvar_guilty-422183608-msmall.jpg
Operación U.N.C.L.E.,2015,TH,"6,4",23.690,Guy Ritchie,Pictures/the_man_from_u_n_c_l_e-205242431-msmall.jpg,https://pics.filmaffinity.com/the_man_from_u_n_c_l_e-205242431-msmall.jpg
El regalo,2015,TH,"6,4",15.419,Joel Edgerton,Pictures/the_gift-966054246-msmall.jpg,https://pics.filmaffinity.com/the_gift-966054246-msmall.jpg
El hombre perfecto,2015,TH,"6,4",3.072,Yann Gozlan,Pictures/un_homme_ideal-637628959-msmall.jpg,https://pics.filmaffinity.com/un_homme_ideal-637628959-msmall.jpg
The Ardennes,2015,TH,"6,4",422,Robin Pront,Pictures/d_ardennen-967716017-msmall.jpg,https://pics.filmaffinity.com/d_ardennen-967716017-msmall.jpg
They Will All Die in Space (C),2015,TH,"6,4",221,Javier Chillon,Pictures/they_will_all_die_in_space_s-398426734-msmall.jpg,https://pics.filmaffinity.com/they_will_all_die_in_space_s-398426734-msmall.jpg
Asesinos,2015,TH,"6,3",665,Choi Dong-hoon,Pictures/assassination-953662595-msmall.jpg,https://pics.filmaffinity.com/assassination-953662595-msmall.jpg
The Chronicles of Evil,2015,TH,"6,3",90,Baek Woon-hak,Pictures/ak_ui_yeon_dae_gi-875517431-msmall.jpg,https://pics.filmaffinity.com/ak_ui_yeon_dae_gi-875517431-msmall.jpg
La invitación,2015,TH,"6,3",16.174,Karyn Kusama,Pictures/the_invitation-792823219-msmall.jpg,https://pics.filmaffinity.com/the_invitation-792823219-msmall.jpg
Gangnam Blues,2015,TH,"6,3",120,Yoo Ha,Pictures/gangnam_beulruseu_gangnam_blues-187469876-msmall.jpg,https://pics.filmaffinity.com/gangnam_beulruseu_gangnam_blues-187469876-msmall.jpg
Sicarivs: La noche y el silencio,2015,TH,"6,3",1.748,Javier Muñoz,Pictures/sicarivs_la_noche_y_el_silencio-967418434-msmall.jpg,https://pics.filmaffinity.com/sicarivs_la_noche_y_el_silencio-967418434-msmall.jpg
Misión imposible: Nación secreta,2015,TH,"6,3",20.621,Christopher McQuarrie,Pictures/mission_impossible_rogue_nation-224283177-msmall.jpg,https://pics.filmaffinity.com/mission_impossible_rogue_nation-224283177-msmall.jpg
El desconocido,2015,TH,"6,3",21.715,Dani de la Torre,Pictures/el_desconocido-444971289-msmall.jpg,https://pics.filmaffinity.com/el_desconocido-444971289-msmall.jpg
Los odiosos ocho,2015,WE,"7,3",57.733,Quentin Tarantino,Pictures/the_hateful_eight-549467052-msmall.jpg,https://pics.filmaffinity.com/the_hateful_eight-549467052-msmall.jpg
El renacido,2015,WE,"7,3",64.240,Alejandro González Iñárritu,Pictures/the_revenant-498846647-msmall.jpg,https://pics.filmaffinity.com/the_revenant-498846647-msmall.jpg
Borrowed Time (C),2015,WE,"6,8",2.054,"Andrew Coats, Lou Hamou-Lhadj",Pictures/borrowed_time_s-309657289-msmall.jpg,https://pics.filmaffinity.com/borrowed_time_s-309657289-msmall.jpg
Aferim!,2015,WE,"6,6",365,Radu Jude,Pictures/aferim-837764282-msmall.jpg,https://pics.filmaffinity.com/aferim-837764282-msmall.jpg
Bone Tomahawk,2015,WE,"6,6",11.378,S. Craig Zahler,Pictures/bone_tomahawk-156276528-msmall.jpg,https://pics.filmaffinity.com/bone_tomahawk-156276528-msmall.jpg
Slow West,2015,WE,"6,3",5.911,John Maclean,Pictures/slow_west-151461741-msmall.jpg,https://pics.filmaffinity.com/slow_west-151461741-msmall.jpg
Seth's Gold (C),2015,WE,"5,6",116,Guillermo de Oliveira,Pictures/seth_s_gold_s-760554095-msmall.jpg,https://pics.filmaffinity.com/seth_s_gold_s-760554095-msmall.jpg
Forsaken,2015,WE,"5,5",987,Jon Cassar,Pictures/forsaken-454365205-msmall.jpg,https://pics.filmaffinity.com/forsaken-454365205-msmall.jpg
Wild Horses,2015,WE,"4,2",354,Robert Duvall,Pictures/wild_horses-874828724-msmall.jpg,https://pics.filmaffinity.com/wild_horses-874828724-msmall.jpg
Diablo,2015,WE,"3,6",463,Lawrence Roeck,Pictures/diablo-480887272-msmall.jpg,https://pics.filmaffinity.com/diablo-480887272-msmall.jpg
The Ridiculous 6,2015,WE,"3,6",2.272,Frank Coraci,Pictures/the_ridiculous_6-470557444-msmall.jpg,https://pics.filmaffinity.com/the_ridiculous_6-470557444-msmall.jpg
Los olvidados,2015,WE,"3,2",250,Timothy Woodward Jr.,Pictures/4got10-504089883-msmall.jpg,https://pics.filmaffinity.com/4got10-504089883-msmall.jpg
Dangal,2016,AC,"7,5",369,Nitesh Tiwari,Pictures/dangal-388614632-msmall.jpg,https://pics.filmaffinity.com/dangal-388614632-msmall.jpg
Comanchería,2016,AC,"7,1",24.985,David Mackenzie,Pictures/hell_or_high_water-868194075-msmall.jpg,https://pics.filmaffinity.com/hell_or_high_water-868194075-msmall.jpg
Kizumonogatari II: Nekketsu-hen,2016,AC,"7,1",134,"Tatsuya Oishi, Akiyuki Shinbo",Pictures/kizumonogatari_ii_nekketsu_hen-205784790-msmall.jpg,https://pics.filmaffinity.com/kizumonogatari_ii_nekketsu_hen-205784790-msmall.jpg
Rogue One: Una historia de Star Wars,2016,AC,"6,9",42.319,Gareth Edwards,Pictures/rogue_one_a_star_wars_story-635726332-msmall.jpg,https://pics.filmaffinity.com/rogue_one_a_star_wars_story-635726332-msmall.jpg
Tren a Busan,2016,AC,"6,8",18.413,Yeon Sang-ho,Pictures/train_to_busan-597351184-msmall.jpg,https://pics.filmaffinity.com/train_to_busan-597351184-msmall.jpg
Deadpool,2016,AC,"6,8",50.348,Tim Miller,Pictures/deadpool-834516798-msmall.jpg,https://pics.filmaffinity.com/deadpool-834516798-msmall.jpg
Kizumonogatari I: Tekketsu-hen,2016,AC,"6,8",165,Akiyuki Shinbo,Pictures/kizumonogatari_i_tekketsu_hen-201109006-msmall.jpg,https://pics.filmaffinity.com/kizumonogatari_i_tekketsu_hen-201109006-msmall.jpg
Capitán América: Civil War,2016,AC,"6,8",37.208,"Anthony Russo, Joe Russo",Pictures/captain_america_civil_war-298011137-msmall.jpg,https://pics.filmaffinity.com/captain_america_civil_war-298011137-msmall.jpg
False Alarm (C),2016,AC,"6,7",102,Ilya Naishuller,Pictures/false_alarm_s-712883246-msmall.jpg,https://pics.filmaffinity.com/false_alarm_s-712883246-msmall.jpg
Sultan,2016,AC,"6,6",73,Ali Abbas Zafar,Pictures/sultan-572833129-msmall.jpg,https://pics.filmaffinity.com/sultan-572833129-msmall.jpg
Darth Maul: Apprentice (C),2016,AC,"6,5",1.153,Shawn Bu,Pictures/darth_maul_apprentice_s-544721871-msmall.jpg,https://pics.filmaffinity.com/darth_maul_apprentice_s-544721871-msmall.jpg
Dr. Strange (Doctor Extraño),2016,AC,"6,5",34.367,Scott Derrickson,Pictures/doctor_strange-883697036-msmall.jpg,https://pics.filmaffinity.com/doctor_strange-883697036-msmall.jpg
El imperio de las sombras,2016,AC,"6,4",1.380,Kim Jee-woon,Pictures/mil_jeong-160380269-msmall.jpg,https://pics.filmaffinity.com/mil_jeong-160380269-msmall.jpg
Gantz:O,2016,AC,"6,4",1.736,Yasushi Kawamura,Pictures/gantz_o-626684559-msmall.jpg,https://pics.filmaffinity.com/gantz_o-626684559-msmall.jpg
Los hombres libres de Jones,2016,AC,"6,3",7.232,Gary Ross,Pictures/free_state_of_jones-902653522-msmall.jpg,https://pics.filmaffinity.com/free_state_of_jones-902653522-msmall.jpg
El asedio de Jadotville,2016,AC,"6,3",2.709,Richie Smyth,Pictures/the_siege_of_jadotville-142615093-msmall.jpg,https://pics.filmaffinity.com/the_siege_of_jadotville-142615093-msmall.jpg
No Tomorrow: A Turbo Kid Tale (C),2016,AC,"6,2",122,"Anouk Whissell, François Simard, Yoann-Karl Whissell",Pictures/no_tomorrow_a_turbo_kid_tale_s-166192463-msmall.jpg,https://pics.filmaffinity.com/no_tomorrow_a_turbo_kid_tale_s-166192463-msmall.jpg
13 Horas: Los soldados secretos de Bengasi,2016,AC,"6,2",7.602,Michael Bay,Pictures/13_hours_the_secret_soldiers_of_benghazi-604218830-msmall.jpg,https://pics.filmaffinity.com/13_hours_the_secret_soldiers_of_benghazi-604218830-msmall.jpg
Invasion! (TV),2016,AC,"6,2",127,"James Bamford, Larry Teng, Dermott Downs, ...",Pictures/invasion_tv-312708164-msmall.jpg,https://pics.filmaffinity.com/invasion_tv-312708164-msmall.jpg
Dos buenos tipos,2016,AC,"6,2",18.561,Shane Black,Pictures/the_nice_guys-516760362-msmall.jpg,https://pics.filmaffinity.com/the_nice_guys-516760362-msmall.jpg
Overwatch: El último bastión (C),2016,AC,"6,2",222,"Ben Dai, Jeff Chamberlain",Pictures/overwatch_the_last_bastion_s-247170537-msmall.jpg,https://pics.filmaffinity.com/overwatch_the_last_bastion_s-247170537-msmall.jpg
Final Fantasy XV: La película,2016,AC,"6,2",1.776,Takeshi Nozue,Pictures/kingsglaive_final_fantasy_xv-785681986-msmall.jpg,https://pics.filmaffinity.com/kingsglaive_final_fantasy_xv-785681986-msmall.jpg
Asura: The City of Madness,2016,AC,"6,2",65,Kim Sung-su,Pictures/asura-566315404-msmall.jpg,https://pics.filmaffinity.com/asura-566315404-msmall.jpg
The Simpsons: LA-Z Rider Couch Gag (TV) (C),2016,AC,"6,1",727,Steve Cutts,Pictures/la_z_rider_couch_gag_the_simpsons_couch_gag_tv_s-678706655-msmall.jpg,https://pics.filmaffinity.com/la_z_rider_couch_gag_the_simpsons_couch_gag_tv_s-678706655-msmall.jpg
Overwatch: Viva (C),2016,AC,"6,1",249,Jeramiah Johnson,Pictures/overwatch_alive_s-870232111-msmall.jpg,https://pics.filmaffinity.com/overwatch_alive_s-870232111-msmall.jpg
El contable,2016,AC,"6,1",12.388,Gavin O'Connor,Pictures/the_accountant-825837789-msmall.jpg,https://pics.filmaffinity.com/the_accountant-825837789-msmall.jpg
Manos de Piedra,2016,AC,"6,0",814,Jonathan Jakubowicz,Pictures/hands_of_stone-107446832-msmall.jpg,https://pics.filmaffinity.com/hands_of_stone-107446832-msmall.jpg
